,train,val
0,0.30466083169872255,0.3019276450235833
1,0.14160332887318608,0.2959986805872703
2,0.12440870587927245,0.16133604190000986
3,0.10903801244075123,0.21489413112790126
4,0.11917945432918492,0.10422386334165823
5,0.044293905486552085,0.49278842592032357
6,0.09172124951804747,0.136329807166897
7,0.052341897719929996,0.0951574734653388
8,0.06747827303265147,0.1110112085354187
9,0.07519967464235984,0.10488923826403919
