,train,val
0,0.8838148493320908,0.8885672937771346
1,0.9484311898105001,0.8885672937771346
2,0.9645852749301025,0.9392185238784371
3,0.9586828207517862,0.9232995658465991
4,0.9571295433364398,0.9667149059334298
5,0.9829139484311898,0.8408104196816208
6,0.9714196955576266,0.9522431259044862
7,0.9788754271512892,0.9696092619392185
8,0.97856477166822,0.959479015918958
9,0.9739049394221808,0.9681620839363242
